source_root,source_path,organized_path,media_type,extension,size_bytes,dimensions,duration_seconds,category,include_recommendation,quality_rating,target_page,target_section,notes,web_copy
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - 5-Minute Histories\Walk Final Photos\ICA Memorial Garden.jpeg",website-media-filebase\08-history-walking-tour-murals\shared-Johnny-Martin-Jr.-CEO---5-Minute-Histories-Walk-Final-Photos-ICA-Memorial-Garden.jpeg,image,.jpeg,159605,800x533,,History / walking tour,Supporting,Good,About / Projects / Impact map,History and walking-tour proof,"Use for story sections, map, and galleries.",media-library/08-history-walking-tour-murals/shared-Johnny-Martin-Jr.-CEO---5-Minute-Histories-Walk-Final-Photos-ICA-Memorial-Garden.jpg
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - 5-Minute Histories\Walk Final Photos\Johns BIG SMILE.jpeg",website-media-filebase\08-history-walking-tour-murals\shared-Johnny-Martin-Jr.-CEO---5-Minute-Histories-Walk-Final-Photos-Johns-BIG-SMILE.jpeg,image,.jpeg,576020,1600x1067,,History / walking tour,Supporting,Good,About / Projects / Impact map,History and walking-tour proof,"Use for story sections, map, and galleries.",media-library/08-history-walking-tour-murals/shared-Johnny-Martin-Jr.-CEO---5-Minute-Histories-Walk-Final-Photos-Johns-BIG-SMILE.jpg
shoe,Shoe Drive CCD\CCD_Sneaker_Drive_Slide_CCDEvent.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-.-CCD_Sneaker_Drive_Slide_CCDEvent.pptx,document,.pptx,1126257,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\F2OWhyShoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-.-F2OWhyShoes.pdf,document,.pdf,1403888,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Calendar_Media_Alert (1).doc,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Calendar_Media_Alert-1-.doc,document,.doc,56320,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\F2OWhyShoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-F2OWhyShoes.pdf,document,.pdf,1403888,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\PressRelease.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-PressRelease.docx,document,.docx,32142,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Social Media Captions.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Social-Media-Captions.docx,document,.docx,17039,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\CCD_Sneaker_Drive_Slide.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-CCD_Sneaker_Drive_Slide.pptx,document,.pptx,1128337,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\CCD_Sneaker_Drive_Slide_CCDEvent.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-CCD_Sneaker_Drive_Slide_CCDEvent.pptx,document,.pptx,1126257,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_0609_CCD_Flyer_v01.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_0609_CCD_Flyer_v01.pptx,document,.pptx,412440,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_0609__CCM_Partner-5-Week-Email-Template.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_0609__CCM_Partner-5-Week-Email-Template.docx,document,.docx,126833,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_0610_CCD_Busiess_Window.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_0610_CCD_Busiess_Window.pdf,document,.pdf,576237,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_0610_CCD_Social Media Captions.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_0610_CCD_Social-Media-Captions.docx,document,.docx,20401,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_0618_PU_626_CCD_Neighborhood-Flyer.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_0618_PU_626_CCD_Neighborhood-Flyer.pdf,document,.pdf,11553811,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Dis_610_CCD_Business_Letter.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Dis_610_CCD_Business_Letter.docx,document,.docx,298570,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\F2OWhyShoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-F2OWhyShoes.pdf,document,.pdf,1403888,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCM\Dis_0610_CCM-Week-Email-Template_v01.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCM-Dis_0610_CCM-Week-Email-Template_v01.docx,document,.docx,126895,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCM\Dis_0610_Cleaning-Out-Your-Closets-Assorted-Shoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCM-Dis_0610_Cleaning-Out-Your-Closets-Assorted-Shoes.pdf,document,.pdf,576268,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCM\F2OWhyShoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCM-F2OWhyShoes.pdf,document,.pdf,1403888,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Images\DonationBox_v01.png,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Images-DonationBox_v01.png,image,.png,43967,139x227,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-Images-DonationBox_v01.jpg
shoe,Shoe Drive CCD\Shoe Drive\Images\Spring-Let-Sustainability-Bloom.png,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Images-Spring-Let-Sustainability-Bloom.png,image,.png,580519,1080x1350,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-Images-Spring-Let-Sustainability-Bloom.jpg
shoe,Shoe Drive CCD\Shoe Drive\Images\Summer-Support-Our-Summer-Fundraiser.png,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Images-Summer-Support-Our-Summer-Fundraiser.png,image,.png,1335687,1080x1350,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-Images-Summer-Support-Our-Summer-Fundraiser.jpg
shoe,Shoe Drive CCD\Shoe Drive\Updated\Campaign-Planner.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Campaign-Planner.pdf,document,.pdf,1588498,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Cleaning-Out-Your-Closets-Assorted-Shoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Cleaning-Out-Your-Closets-Assorted-Shoes.pdf,document,.pdf,503310,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Drop-Off-Location-Letter - Copy.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Drop-Off-Location-Letter---Copy.docx,document,.docx,22764,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Firefighters-vs-Police.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Firefighters-vs-Police.pdf,document,.pdf,4521784,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Neighborhood-Flyer-Patriotic.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Neighborhood-Flyer-Patriotic.pdf,document,.pdf,2456749,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Neighborhood-Flyer-We-Need-Shoes.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Neighborhood-Flyer-We-Need-Shoes.pdf,document,.pdf,11531716,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Partner-5-Week-Email-Template.docx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Partner-5-Week-Email-Template.docx,document,.docx,122473,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Save-the-Date.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Save-the-Date.pptx,document,.pptx,1896496,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Shoe-Us-the-Love-4-to-a-page.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Shoe-Us-the-Love-4-to-a-page.pptx,document,.pptx,458601,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Sneaker-Flyer.pdf,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Sneaker-Flyer.pdf,document,.pdf,1515504,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\Updated\Sneaker-Flyer.pptx,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-Updated-Sneaker-Flyer.pptx,document,.pptx,691519,,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,
shoe,Shoe Drive CCD\Shoe Drive\CCD\Art\flyer_takeaway.jpg,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Art-flyer_takeaway.jpg,image,.jpg,154562,612x792,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-CCD-Art-flyer_takeaway.jpg
shoe,Shoe Drive CCD\Shoe Drive\CCD\Art\flyer_takeaway_graphic_v01.jpg,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Art-flyer_takeaway_graphic_v01.jpg,image,.jpg,56835,597x475,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-CCD-Art-flyer_takeaway_graphic_v01.jpg
shoe,Shoe Drive CCD\Shoe Drive\CCD\Art\shoes1.webp,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Art-shoes1.webp,image,.webp,16746,256x180,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-CCD-Art-shoes1.jpg
shoe,Shoe Drive CCD\Shoe Drive\CCD\Art\shoes2.webp,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Art-shoes2.webp,image,.webp,16036,321x181,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-CCD-Art-shoes2.jpg
shoe,Shoe Drive CCD\Shoe Drive\CCD\Art\shoes3.webp,website-media-filebase\10-shoe-drive-campaign\shoe-Shoe-Drive-CCD-Art-shoes3.webp,image,.webp,10632,305x190,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/shoe-Shoe-Drive-CCD-Art-shoes3.jpg
repo-root,CCD_New_Website_Plan.md,website-media-filebase\90-source-docs\repo-root-.-CCD_New_Website_Plan.md,document,.md,36215,,,Source document,Supporting,Good,Planning / source copy,Reference copy,"Keep as source material, not visual hero media.",
repo-root,CCD_Sneaker_Drive_Slide.png,website-media-filebase\10-shoe-drive-campaign\repo-root-.-CCD_Sneaker_Drive_Slide.png,image,.png,283459,1280x720,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/repo-root-.-CCD_Sneaker_Drive_Slide.jpg
repo-root,CCD_Sneaker_Drive_Slide_CCDEvent.png,website-media-filebase\10-shoe-drive-campaign\repo-root-.-CCD_Sneaker_Drive_Slide_CCDEvent.png,image,.png,241500,1280x720,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/repo-root-.-CCD_Sneaker_Drive_Slide_CCDEvent.jpg
repo-root,CCD_Tracy_Brief.docx,website-media-filebase\90-source-docs\repo-root-.-CCD_Tracy_Brief.docx,document,.docx,18152,,,Source document,Supporting,Good,Planning / source copy,Reference copy,"Keep as source material, not visual hero media.",
repo-root,CCD_Website_Content_Audit.md,website-media-filebase\90-source-docs\repo-root-.-CCD_Website_Content_Audit.md,document,.md,31111,,,Source document,Supporting,Good,Planning / source copy,Reference copy,"Keep as source material, not visual hero media.",
repo-root,Dis_0609_CCD_Flyer_v01.png,,image,.png,1370184,1535x2048,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
repo-root,pdf_business_window-1.jpg,,image,.jpg,215782,1020x1320,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
repo-root,pdf_closets_flyer-1.jpg,,image,.jpg,200828,1020x1320,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
repo-root,pdf_neighborhood_patriotic-1.jpg,,image,.jpg,307404,1020x1320,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
repo-root,pdf_neighborhood_simple-1.jpg,,image,.jpg,258324,1020x1320,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
repo-root,pdf_sneaker_flyer-1.jpg,website-media-filebase\10-shoe-drive-campaign\repo-root-.-pdf_sneaker_flyer-1.jpg,image,.jpg,158420,1020x1320,,Shoe Drive campaign,Supporting,Good,Events / News,Shoe Drive promotion,Campaign asset from existing drive package.,media-library/10-shoe-drive-campaign/repo-root-.-pdf_sneaker_flyer-1.jpg
repo-root,ReBuildMetro_Teardown.md,website-media-filebase\90-source-docs\repo-root-.-ReBuildMetro_Teardown.md,document,.md,21058,,,Source document,Supporting,Good,Planning / source copy,Reference copy,"Keep as source material, not visual hero media.",
repo-root,Save-the-Date.png,,image,.png,269782,720x960,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
